timestamp_utc,container_name,container_id,cpu_percent,memory_usage_bytes,memory_limit_bytes,network_rx_bytes,network_tx_bytes,block_read_bytes,block_write_bytes,pids
2026-08-25T00:08:38.041Z,tcc_benchmark_postgres,1f2ff9d557e1,39.37,164521574,8327941587,98700000,508000000,73300000,212000000,27
2026-08-25T00:08:42.198Z,tcc-postgresql-backend-benchmark-locust-run-0b43649fbf43,c7efaee80208,26.53,188114534,8327941587,139000000,13100000,0,0,1
2026-08-25T00:08:42.198Z,tcc_benchmark_python_api,62855c8fed6f,107.76,53215232,8327941587,560000000,665000000,46100000,0,49
2026-08-25T00:08:42.198Z,tcc_benchmark_grafana,135abf368c34,0.04,73966551,8327941587,21200,10600,222000000,360000,20
2026-08-25T00:08:42.198Z,tcc_benchmark_results_exporter,996fd2a9341c,0.01,32956744,8327941587,79000,708000,26000000,8190,1
2026-08-25T00:08:42.198Z,tcc_benchmark_cadvisor,32e5cd243d1d,0.64,40506491,8327941587,72700,1920000,43200000,0,12
2026-08-25T00:08:42.198Z,tcc_benchmark_prometheus,d7ed9eff3c31,0.0,56455332,8327941587,3920000,224000,155000000,22100000,10
2026-08-25T00:08:42.198Z,tcc_benchmark_postgres_exporter,fe9a09d554fc,0.0,9630122,8327941587,4600000,2100000,15900000,0,7
2026-08-25T00:08:42.198Z,tcc_benchmark_postgres,1f2ff9d557e1,34.51,164311859,8327941587,100000000,514000000,73300000,214000000,27
2026-08-25T00:08:46.371Z,tcc-postgresql-backend-benchmark-locust-run-0b43649fbf43,c7efaee80208,34.74,188324250,8327941587,146000000,13800000,0,0,1
2026-08-25T00:08:46.371Z,tcc_benchmark_python_api,62855c8fed6f,105.74,52890173,8327941587,567000000,673000000,46100000,0,49
2026-08-25T00:08:46.371Z,tcc_benchmark_grafana,135abf368c34,0.05,73704407,8327941587,21200,10600,222000000,360000,20
2026-08-25T00:08:46.371Z,tcc_benchmark_results_exporter,996fd2a9341c,0.01,33428603,8327941587,79900,745000,26000000,8190,1
2026-08-25T00:08:46.371Z,tcc_benchmark_cadvisor,32e5cd243d1d,0.41,40003174,8327941587,73400,1940000,43200000,0,12
2026-08-25T00:08:46.371Z,tcc_benchmark_prometheus,d7ed9eff3c31,0.28,56675533,8327941587,3980000,226000,155000000,22100000,10
2026-08-25T00:08:46.371Z,tcc_benchmark_postgres_exporter,fe9a09d554fc,2.07,9248440,8327941587,4650000,2120000,15900000,0,7
2026-08-25T00:08:46.371Z,tcc_benchmark_postgres,1f2ff9d557e1,46.32,164416717,8327941587,101000000,520000000,73300000,216000000,27
2026-08-25T00:08:50.545Z,tcc-postgresql-backend-benchmark-locust-run-0b43649fbf43,c7efaee80208,39.84,187904819,8327941587,153000000,14400000,0,0,1
2026-08-25T00:08:50.545Z,tcc_benchmark_python_api,62855c8fed6f,114.13,53026488,8327941587,572000000,679000000,46100000,0,49
2026-08-25T00:08:50.545Z,tcc_benchmark_grafana,135abf368c34,0.05,73704407,8327941587,21200,10600,222000000,360000,20
2026-08-25T00:08:50.545Z,tcc_benchmark_results_exporter,996fd2a9341c,1.46,33449574,8327941587,80800,782000,26000000,8190,1
2026-08-25T00:08:50.545Z,tcc_benchmark_cadvisor,32e5cd243d1d,0.53,40055603,8327941587,74100,1960000,43200000,0,12
